"","Engine.Capacity","Fuel.Type","Co2"
"4711",2995,"Petrol",211
"4712",2995,"Petrol",203
"4713",2995,"Petrol",199
"4714",2995,"Petrol",211
"4715",2995,"Petrol",203
"4716",2995,"Petrol",194
"4717",2995,"Petrol",194
"4718",2995,"Petrol",204
"4719",2995,"Petrol",218
"4720",2995,"Petrol",198
"4721",2995,"Petrol",212
"4722",1999,"Petrol",199
"4723",2995,"Petrol",211
"4724",1999,"Petrol",191
"4725",1999,"Petrol",197
"4726",1999,"Petrol",201
"4727",3456,"Petrol",225
"4728",3456,"Petrol",225
"4729",3456,"Petrol",219
"4730",3456,"Petrol",219
"4731",2979,"Petrol",207
"4732",2979,"Petrol",223
"4733",2979,"Petrol",223
"4734",3982,"Petrol",219
"4735",3982,"Petrol",216
"4736",3982,"Petrol",216
"4737",3982,"Petrol",216
"4738",3982,"Petrol",216
"4739",3982,"Petrol",219
"4740",3982,"Petrol",219
"4741",3982,"Petrol",219
"4742",3982,"Petrol",224
"4743",2996,"Petrol",194
"4744",3982,"Petrol",208
"4745",3982,"Petrol",208
"4746",2996,"Petrol",194
"4747",3982,"Petrol",208
"4748",3982,"Petrol",208
"4749",3982,"Petrol",209
"4750",3982,"Petrol",200
"4751",3982,"Petrol",200
"4752",3982,"Petrol",200
"4753",3982,"Petrol",200
"4754",3982,"Petrol",200
"4755",3982,"Petrol",200
"4756",3982,"Petrol",200
"4757",3982,"Petrol",200
"4758",3982,"Petrol",196
"4759",3982,"Petrol",196
"4760",3982,"Petrol",196
"4761",3982,"Petrol",196
"4762",3982,"Petrol",196
"4763",3982,"Petrol",192
"4764",3982,"Petrol",192
"4765",3982,"Petrol",192
"4766",3982,"Petrol",192
"4767",3982,"Petrol",192
"4768",2996,"Petrol",197
"4769",2996,"Petrol",197
"4770",3982,"Petrol",214
"4771",3982,"Petrol",214
"4772",2996,"Petrol",192
"4773",3982,"Petrol",207
"4774",3982,"Petrol",207
"4775",3982,"Petrol",207
"4776",2996,"Petrol",192
"4777",2996,"Petrol",203
"4778",2996,"Petrol",203
"4779",2996,"Petrol",199
"4780",2996,"Petrol",199
"4781",2996,"Petrol",209
"4782",2996,"Petrol",219
"4783",2996,"Petrol",209
"4784",2996,"Petrol",219
"4785",2996,"Petrol",199
"4786",2996,"Petrol",199
"4787",2996,"Petrol",199
"4788",4663,"Petrol",204
"4789",4663,"Petrol",212
"4790",4663,"Petrol",197
"4791",4663,"Petrol",204
"4792",4663,"Petrol",197
"4793",4663,"Petrol",196
"4794",4663,"Petrol",206
"4795",4663,"Petrol",196
"4796",4663,"Petrol",206
"4797",4663,"Petrol",205
"4798",2981,"Petrol",216
"4799",2981,"Petrol",220
"4800",2981,"Petrol",196
"4801",2981,"Petrol",192
"4802",2981,"Petrol",196
"4803",2981,"Petrol",220
"4804",2981,"Petrol",192
"4805",2981,"Petrol",216
"4806",2981,"Petrol",212
"4807",2981,"Petrol",214
"4808",2981,"Petrol",214
"4809",2981,"Petrol",212
"4810",2981,"Petrol",196
"4811",2981,"Petrol",220
"4812",2981,"Petrol",220
"4813",2981,"Petrol",196
"4814",2981,"Petrol",206
"4815",2981,"Petrol",201
"4816",2981,"Petrol",208
"4817",2981,"Petrol",204
"4818",2981,"Petrol",195
"4819",2981,"Petrol",202
"4820",2981,"Petrol",199
"4821",2981,"Petrol",206
"4822",2981,"Petrol",208
"4823",3800,"Petrol",216
"4824",3800,"Petrol",212
"4825",3800,"Petrol",216
"4826",3800,"Petrol",212
"4827",2997,"Petrol",212
"4828",2997,"Petrol",207
"4829",3604,"Petrol",208
"4830",3604,"Petrol",217
"4831",3996,"Petrol",215
"4832",3996,"Petrol",212
"4833",1998,"Petrol",197
"4834",1998,"Petrol",192
"4835",1968,"Petrol",210
"4836",1968,"Petrol",206
"4837",6299,"Petrol",254
"4838",6299,"Petrol",254
"4839",3993,"Petrol",231
"4840",3993,"Petrol",246
"4841",3993,"Petrol",254
"4842",3993,"Petrol",250
"4843",3993,"Petrol",254
"4844",3993,"Petrol",254
"4845",4395,"Petrol",231
"4846",4395,"Petrol",239
"4847",4395,"Petrol",231
"4848",4395,"Petrol",231
"4849",4395,"Petrol",226
"4850",4395,"Petrol",227
"4851",6162,"Petrol",252
"4852",3239,"Petrol",236
"4853",3855,"Petrol",251
"4854",3778,"Petrol",247
"4855",3696,"Petrol",249
"4856",2995,"Petrol",234
"4857",5000,"Petrol",255
"4858",2995,"Petrol",234
"4859",2995,"Petrol",248
"4860",2995,"Petrol",243
"4861",4969,"Petrol",251
"4862",4969,"Petrol",251
"4863",3456,"Petrol",230
"4864",3456,"Petrol",232
"4865",3456,"Petrol",235
"4866",3456,"Petrol",235
"4867",3456,"Petrol",242
"4868",3456,"Petrol",242
"4869",3799,"Petrol",250
"4870",3799,"Petrol",249
"4871",3799,"Petrol",249
"4872",3799,"Petrol",249
"4873",3799,"Petrol",249
"4874",3799,"Petrol",249
"4875",5461,"Petrol",234
"4876",5461,"Petrol",239
"4877",5461,"Petrol",237
"4878",5461,"Petrol",237
"4879",5461,"Petrol",237
"4880",5461,"Petrol",237
"4881",5461,"Petrol",234
"4882",5461,"Petrol",234
"4883",3721,"Petrol",240
"4884",3696,"Petrol",245
"4885",3696,"Petrol",248
"4886",3604,"Petrol",234
"4887",3604,"Petrol",229
"4888",2457,"Petrol",242
"4889",2792,"Petrol",244
"4890",5204,"Petrol",265
"4891",5935,"Petrol",325
"4892",5935,"Petrol",300
"4893",5935,"Petrol",343
"4894",5935,"Petrol",395
"4895",4735,"Petrol",296
"4896",4735,"Petrol",321
"4897",5935,"Petrol",302
"4898",5935,"Petrol",302
"4899",5935,"Petrol",298
"4900",5935,"Petrol",332
"4901",4735,"Petrol",309
"4902",4735,"Petrol",319
"4903",5204,"Petrol",272
"4904",5204,"Petrol",287
"4905",5204,"Petrol",277
"4906",5950,"Petrol",296
"4907",5950,"Petrol",296
"4908",3993,"Petrol",258
"4909",5998,"Petrol",330
"4910",5998,"Petrol",333
"4911",5998,"Petrol",338
"4912",5998,"Petrol",347
"4913",5998,"Petrol",358
"4914",5998,"Petrol",362
"4915",5998,"Petrol",335
"4916",5998,"Petrol",335
"4917",6752,"Petrol",342
"4918",6752,"Petrol",342
"4919",6752,"Petrol",342
"4920",6592,"Petrol",294
"4921",4395,"Petrol",258
"4922",4395,"Petrol",258
"4923",6162,"Petrol",260
"4924",6162,"Petrol",285
"4925",6162,"Petrol",292
"4926",6417,"Petrol",315
"4927",6417,"Petrol",315
"4928",3604,"Petrol",266
"4929",3604,"Petrol",259
"4930",3604,"Petrol",273
"4931",3604,"Petrol",266
"4932",3604,"Petrol",276
"4933",3902,"Petrol",260
"4934",3902,"Petrol",277
"4935",3855,"Petrol",273
"4936",6262,"Petrol",360
"4937",6262,"Petrol",350
"4938",6262,"Petrol",380
"4939",6262,"Petrol",360
"4940",6262,"Petrol",380
"4941",6262,"Petrol",350
"4942",3855,"Petrol",265
"4943",6262,"Petrol",330
"4944",4951,"Petrol",289
"4945",4951,"Petrol",306
"4946",4951,"Petrol",281
"4947",4951,"Petrol",299
"4948",5000,"Petrol",269
"4949",5000,"Petrol",269
"4950",5000,"Petrol",264
"4951",6498,"Petrol",370
"4952",5204,"Petrol",290
"4953",2995,"Petrol",269
"4954",4999,"Petrol",299
"4955",4999,"Petrol",298
"4956",4969,"Petrol",260
"4957",4969,"Petrol",263
"4958",4969,"Petrol",267
"4959",4969,"Petrol",267
"4960",3799,"Petrol",275
"4961",3799,"Petrol",275
"4962",3799,"Petrol",275
"4963",3799,"Petrol",275
"4964",3799,"Petrol",275
"4965",3799,"Petrol",275
"4966",3799,"Petrol",275
"4967",3799,"Petrol",275
"4968",3799,"Petrol",275
"4969",3799,"Petrol",275
"4970",3799,"Petrol",275
"4971",3799,"Petrol",275
"4972",3799,"Petrol",275
"4973",3982,"Petrol",259
"4974",3982,"Petrol",259
"4975",3982,"Petrol",259
"4976",5461,"Petrol",322
"4977",5461,"Petrol",322
"4978",5461,"Petrol",322
"4979",5461,"Petrol",322
"4980",5461,"Petrol",278
"4981",5461,"Petrol",278
"4982",5461,"Petrol",276
"4983",5461,"Petrol",276
"4984",5461,"Petrol",288
"4985",5980,"Petrol",272
"4986",5980,"Petrol",279
"4987",5980,"Petrol",279
"4988",5980,"Petrol",279
"4989",5980,"Petrol",274
"4990",5980,"Petrol",268
"4991",5980,"Petrol",268
"4992",5980,"Petrol",279
"4993",4799,"Petrol",282
"4994",4799,"Petrol",256
"4995",4799,"Petrol",282
"4996",3799,"Petrol",275
"4997",3799,"Petrol",275
"4998",3996,"Petrol",308
"4999",4806,"Petrol",267
"5000",4806,"Petrol",267
"5001",6592,"Petrol",330
"5002",6592,"Petrol",329
"5003",6592,"Petrol",327
"5004",6592,"Petrol",333
"5005",6592,"Petrol",327
"5006",6592,"Petrol",333
"5007",2979,"Petrol Electric",139
"5008",2979,"Petrol Electric",141
"5009",2979,"Petrol Electric",149
"5010",2979,"Petrol Electric",159
"5011",2979,"Petrol Electric",163
"5012",3498,"Petrol Electric",154
"5013",3498,"Petrol Electric",161
"5014",3498,"Petrol Electric",161
"5015",4969,"Petrol Electric",199
"5016",2995,"Petrol Hybrid",75
"5017",2995,"Petrol Hybrid",75
"5018",2894,"Petrol Hybrid",56
"5019",1798,"Petrol Hybrid",70
"5020",1798,"Petrol Hybrid",70
"5021",1798,"Petrol Hybrid",70
"5022",1798,"Petrol Hybrid",70
"5023",1497,"Petrol Hybrid",75
"5024",1580,"Petrol Hybrid",79
"5025",1798,"Petrol Hybrid",88
"5026",1798,"Petrol Hybrid",82
"5027",1798,"Petrol Hybrid",81
"5028",1798,"Petrol Hybrid",83
"5029",1798,"Petrol Hybrid",79
"5030",1798,"Petrol Hybrid",82
"5031",1798,"Petrol Hybrid",86
"5032",1798,"Petrol Hybrid",87
"5033",1798,"Petrol Hybrid",76
"5034",1798,"Petrol Hybrid",76
"5035",1798,"Petrol Hybrid",76
"5036",1798,"Petrol Hybrid",76
"5037",1497,"Petrol Hybrid",82
"5038",1999,"Petrol Hybrid",92
"5039",1580,"Petrol Hybrid",92
"5040",1798,"Petrol Hybrid",94
"5041",1798,"Petrol Hybrid",94
"5042",1798,"Petrol Hybrid",94
"5043",1798,"Petrol Hybrid",94
"5044",1798,"Petrol Hybrid",94
"5045",1798,"Petrol Hybrid",94
"5046",2494,"Petrol Hybrid",97
"5047",1798,"Petrol Hybrid",92
"5048",1798,"Petrol Hybrid",91
"5049",1798,"Petrol Hybrid",96
"5050",2494,"Petrol Hybrid",104
"5051",2494,"Petrol Hybrid",101
"5052",2494,"Petrol Hybrid",101
"5053",2494,"Petrol Hybrid",107
"5054",2494,"Petrol Hybrid",101
"5055",2494,"Petrol Hybrid",107
"5056",2494,"Petrol Hybrid",107
"5057",1798,"Petrol Hybrid",101
"5058",1798,"Petrol Hybrid",101
"5059",2494,"Petrol Hybrid",115
"5060",2494,"Petrol Hybrid",113
"5061",2494,"Petrol Hybrid",115
"5062",2494,"Petrol Hybrid",113
"5063",2494,"Petrol Hybrid",121
"5064",2494,"Petrol Hybrid",121
"5065",2494,"Petrol Hybrid",121
"5066",2494,"Petrol Hybrid",116
"5067",2494,"Petrol Hybrid",121
"5068",2494,"Petrol Hybrid",121
"5069",2494,"Petrol Hybrid",116
"5070",2494,"Petrol Hybrid",113
"5071",2494,"Petrol Hybrid",116
"5072",3456,"Petrol Hybrid",127
"5073",3456,"Petrol Hybrid",127
"5074",3456,"Petrol Hybrid",127
"5075",3456,"Petrol Hybrid",120
"5076",2494,"Petrol Hybrid",118
"5077",2494,"Petrol Hybrid",115
"5078",3498,"Petrol Hybrid",144
"5079",3498,"Petrol Hybrid",145
"5080",3456,"Petrol Hybrid",145
"5081",3456,"Petrol Hybrid",141
"5082",3456,"Petrol Hybrid",145
"5083",3456,"Petrol Hybrid",145
"5084",3456,"Petrol Hybrid",148
"5085",3456,"Petrol Hybrid",148
"5086",3498,"Petrol Hybrid",159
"5087",1998,"Petrol Hybrid",168
"5088",1998,"Petrol Hybrid",168
